"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.258417500E1,2.773824334E-2,-1.202831604E-2,7.573890686E-2,8.155042945E-2
5.258890469E1,4.640278220E-2,2.598869056E-2,8.698272705E-2,1.019540339E-1
5.259363432E1,8.879569173E-2,4.475264624E-2,3.160476685E-3,9.948599312E-2
5.259836401E1,6.424504519E-2,3.249787912E-2,1.360893250E-1,1.539605220E-1
5.260309370E1,7.805642486E-2,4.185341299E-2,-1.048364639E-1,1.372413852E-1
5.260782339E1,-5.086714029E-2,3.437031433E-2,9.071922302E-2,1.095388602E-1
5.261255307E1,3.026580811E-2,1.038594544E-2,-1.189622879E-1,1.231905554E-1
5.261728276E1,-2.694958448E-2,2.221521363E-2,5.059242249E-2,6.147673571E-2
5.262201240E1,2.543714643E-2,1.011899859E-2,9.290695190E-2,9.685630729E-2
5.262674208E1,5.847963691E-2,1.951861009E-2,7.551383972E-2,9.748427597E-2
5.263147177E1,1.996552944E-2,1.931403577E-2,2.268304825E-1,2.285251017E-1
5.263620146E1,9.104007483E-2,7.325887680E-3,-2.434539795E-2,9.452334239E-2
5.264093115E1,-1.181897521E-2,3.339629620E-2,2.334022522E-2,4.242365954E-2
5.264566083E1,7.289141417E-3,1.888893545E-2,-1.216783524E-1,1.233513068E-1
5.265039047E1,-1.415076852E-2,4.955273867E-2,-3.994369507E-2,6.520135685E-2
5.265512016E1,-2.351282537E-2,5.856520310E-2,-9.421634674E-2,1.133995413E-1
5.265984984E1,1.688930392E-2,1.060924307E-2,-6.256389618E-2,6.566616884E-2
5.266457953E1,2.463251352E-3,1.751591638E-2,1.350145340E-1,1.361682758E-1
5.266930922E1,2.159479260E-2,1.738578081E-2,-9.403419495E-2,9.803586212E-2
5.267403891E1,-1.924932003E-4,-4.081344232E-3,-6.513595581E-4,4.137474308E-3
5.267876859E1,4.460036755E-3,1.252978295E-2,-9.560966492E-2,9.653028237E-2
5.268349823E1,-5.142748356E-3,-1.127180830E-2,-1.470413208E-1,1.475623649E-1
5.268822792E1,-4.564350843E-2,-1.130286977E-2,6.548881531E-2,8.062176913E-2
5.269295761E1,4.986155033E-2,7.687199861E-3,-1.083745956E-1,1.195421274E-1
5.269768729E1,3.750640154E-2,2.918351442E-3,-3.624534607E-2,5.223956396E-2
5.270241698E1,1.338350773E-2,1.947115362E-2,6.614780426E-2,7.024084361E-2
5.270714662E1,-1.019665599E-2,1.926697791E-2,-1.195945740E-1,1.215650046E-1
5.271187630E1,-5.065509677E-2,-2.352700382E-2,-2.362728119E-2,6.064410238E-2
5.271660599E1,-6.448976696E-2,-2.337285504E-2,-2.342987061E-2,7.248571743E-2
5.272133568E1,-4.723136127E-2,-3.274505213E-2,-1.371974945E-1,1.487487560E-1
5.272606537E1,-1.618513465E-2,-2.298823372E-2,-4.582977295E-2,5.376602609E-2
5.273079505E1,-1.371660829E-2,-1.336965710E-2,-4.307270050E-2,4.713969243E-2
5.273552469E1,-6.434887648E-3,1.055520400E-2,-1.068181992E-1,1.075311480E-1
5.274025438E1,-5.399020016E-2,-6.220582873E-3,1.765995026E-1,1.847728921E-1
5.274498406E1,-5.097907782E-2,-2.282733843E-2,-6.703948975E-2,8.725965242E-2
5.274971375E1,-9.576065838E-2,-6.054917350E-2,1.424312592E-2,1.141891971E-1
5.275444344E1,-6.888772547E-2,-6.002722681E-2,-1.911258698E-2,9.334922420E-2
5.275917313E1,-4.212477803E-2,-7.138113678E-2,-1.067991257E-1,1.351880796E-1
5.276390276E1,-5.620153248E-2,-3.758855909E-2,3.891849518E-2,7.801385322E-2
5.276863245E1,1.553633809E-2,3.071010113E-3,-7.299137115E-2,7.468968582E-2
5.277336214E1,-3.449073434E-2,1.247243583E-2,8.431148529E-2,9.194345525E-2
5.277809182E1,4.172894359E-2,2.916201949E-3,-3.272438049E-2,5.311020660E-2
5.278282151E1,1.536729932E-2,-1.130793244E-2,-2.533149719E-2,3.171289918E-2
5.278755120E1,8.161932230E-3,-5.627977103E-2,-1.105918884E-1,1.243567270E-1
5.279228083E1,-1.093944907E-2,-5.579727143E-2,-1.429071426E-1,1.538033110E-1
5.279701052E1,-3.937846422E-2,-2.691284567E-2,-3.487873077E-2,5.908883623E-2
5.280174021E1,-2.962256968E-2,-3.379596770E-2,-5.358028412E-2,6.993218796E-2
5.280646990E1,-4.363273084E-2,-4.067710042E-2,1.439218521E-1,1.557945481E-1
5.281119958E1,-4.554164410E-2,-9.485300630E-3,9.761047363E-2,1.081287050E-1
5.281592927E1,-1.425331831E-2,-3.070084378E-2,3.981494904E-2,5.225829177E-2
5.282065896E1,-6.995558739E-3,-3.986961395E-2,-1.512336731E-2,4.321157480E-2
5.282538859E1,-2.359685302E-2,-5.373720452E-2,8.745193481E-3,5.933782125E-2
5.283011828E1,-6.793141365E-3,-5.805109441E-2,-7.679557800E-2,9.650718695E-2
5.283484797E1,-4.482048750E-2,-3.383696079E-2,-2.553939819E-3,5.621688913E-2
5.283957766E1,3.383103013E-2,-1.220105775E-2,6.869411469E-2,7.753893088E-2
5.284430734E1,-3.053662181E-2,-2.682078630E-4,1.084814072E-1,1.126977059E-1
5.284903698E1,-1.599228382E-2,9.217210114E-3,5.059719086E-2,5.385894380E-2
5.285376667E1,1.499277353E-2,-5.116356537E-3,4.780101776E-2,5.035769714E-2
5.285849636E1,1.259556413E-2,2.817941271E-2,-1.211643219E-1,1.250340771E-1
5.286322604E1,-9.031087160E-3,1.854920946E-2,1.992416382E-2,2.868110895E-2
5.286795573E1,1.949343085E-2,6.454326212E-3,7.199001312E-2,7.486129950E-2
5.287268542E1,8.822634816E-2,6.819960475E-2,-4.969310760E-2,1.220839037E-1
5.287741505E1,5.172443390E-2,4.390639812E-2,2.000102997E-1,2.112044243E-1
5.288214474E1,8.706447482E-2,3.405897319E-2,-1.089096069E-3,9.349557509E-2
5.288687443E1,-1.570445299E-2,5.281184614E-2,5.827331543E-2,8.019663476E-2
5.289160412E1,1.041620970E-2,-4.507334903E-3,2.930068970E-2,3.142202904E-2
5.289633380E1,-3.939720988E-2,-1.154946722E-2,-8.933067322E-3,4.201583072E-2
5.290106349E1,-1.782739162E-2,-1.618646085E-2,1.963520050E-2,3.107021895E-2
5.290579318E1,1.780745387E-2,5.303112790E-3,9.070014954E-2,9.258372181E-2
5.291052281E1,3.675404191E-2,3.839892894E-2,9.706401825E-2,1.106650847E-1
5.291525250E1,5.062347651E-2,4.524721950E-2,1.081266403E-1,1.276770050E-1
5.291998219E1,2.882215381E-2,5.670055747E-2,1.570835114E-1,1.694724146E-1
5.292471188E1,1.446753740E-2,3.021292388E-2,-2.941322327E-2,4.457878544E-2
5.292944156E1,-5.700354278E-2,2.522946149E-2,5.630493164E-2,8.400104133E-2
5.293417120E1,-8.972138166E-3,3.610748798E-3,-7.474327087E-2,7.536639378E-2
5.293890089E1,-5.161570013E-2,-3.679173812E-2,-1.714134216E-2,6.566306500E-2
5.294363057E1,4.602825642E-2,-5.660030991E-3,2.573966980E-2,5.303929620E-2
5.294836026E1,5.046647787E-2,5.601611733E-2,4.451751709E-2,8.755843830E-2
5.295308995E1,9.994789958E-2,4.844347388E-2,-4.132461548E-2,1.185077071E-1
5.295781964E1,8.480101824E-2,5.520731583E-2,4.923915863E-2,1.125324627E-1
5.296254932E1,3.677046299E-2,1.671818644E-2,-1.363582611E-1,1.422151190E-1
5.296727896E1,1.019397378E-2,3.261491656E-5,-8.298587799E-2,8.360965322E-2
5.297200865E1,-3.026366234E-2,-1.428137906E-2,-4.430866241E-2,5.552571126E-2
5.297673833E1,6.268218160E-2,7.306221873E-3,-1.840171814E-1,1.945372967E-1
5.298146802E1,-3.298912942E-2,7.262717932E-3,1.878881454E-1,1.909004582E-1
5.298619771E1,7.908651233E-2,1.680004224E-2,-1.579360962E-1,1.774280934E-1
5.299092740E1,-1.180207729E-2,-2.261156216E-3,2.856349945E-2,3.098831000E-2
5.299565703E1,2.624222636E-2,-1.175234094E-2,4.585266113E-3,2.911694743E-2
5.300038672E1,2.849951386E-2,-2.170471475E-3,-1.568975449E-1,1.594796941E-1
5.300511641E1,-6.216681004E-2,-4.539962858E-3,5.808925629E-2,8.520378647E-2
5.300984609E1,-4.624307156E-3,-4.543252289E-3,-8.484458923E-2,8.509188963E-2
5.301457578E1,-4.266956449E-2,2.637435123E-2,8.456230164E-3,5.087048226E-2
5.301930542E1,-4.539042711E-3,-7.066909224E-3,9.148788452E-2,9.187261360E-2
5.302403510E1,-9.147673845E-3,7.167272270E-3,5.252838135E-3,1.275311872E-2
5.302876479E1,-2.810502052E-2,-2.430954948E-3,-1.912117004E-3,2.827468677E-2
5.303349448E1,-3.506213427E-2,-2.619407699E-2,-3.275680542E-2,5.466709458E-2
5.303822417E1,-2.760261297E-2,-1.640643924E-2,-1.155824661E-1,1.199599182E-1
5.304295386E1,-7.972994447E-2,-1.153251156E-2,1.596164703E-2,8.212573923E-2
5.304768349E1,1.351401210E-2,9.919829667E-3,-1.028766632E-1,1.042335808E-1
5.305241318E1,-1.275464892E-2,4.063073546E-2,2.381038666E-2,4.879008348E-2
5.305714286E1,3.711113334E-2,1.419388875E-2,4.621505737E-3,4.000076263E-2
5.306187255E1,5.349424481E-2,1.171727479E-2,4.019260406E-2,6.792918502E-2
5.306660224E1,-4.653532803E-2,2.081144601E-3,-1.000308990E-2,4.764377950E-2
5.307133193E1,-6.280694902E-2,-2.872814238E-2,-4.553031921E-2,8.272260258E-2
5.307606156E1,-1.026561111E-1,-2.615570277E-2,6.643486023E-2,1.250439466E-1
5.308079125E1,-2.821415663E-2,-3.782034665E-2,-1.958847046E-2,5.108938667E-2
5.308552094E1,-1.852303743E-2,-3.760245070E-2,1.206512451E-1,1.277253701E-1
5.309025063E1,3.185898066E-3,-2.071117982E-2,-6.791687012E-2,7.107604493E-2
5.309498031E1,-6.377756596E-3,-2.052276582E-2,3.473854065E-2,4.084881764E-2
5.309971000E1,-4.661193490E-2,1.044414565E-2,7.005977631E-2,8.479460425E-2
5.310443964E1,-6.030975282E-2,-2.998603880E-2,-1.323318481E-1,1.484861840E-1
5.310916932E1,-9.800504148E-2,-6.533101201E-2,4.683780670E-2,1.267553132E-1
5.311389901E1,-7.580456138E-2,-4.826559871E-2,-2.002906799E-2,9.207096779E-2
5.311862870E1,-5.627712607E-2,-3.837943077E-2,3.882408142E-3,6.822879684E-2
5.312335839E1,-1.319959760E-2,-4.055873305E-2,1.415548325E-1,1.478411675E-1
5.312808807E1,5.832201242E-2,3.574011475E-2,-3.531742096E-2,7.698138190E-2
5.313281771E1,1.271507144E-2,9.371720254E-3,1.240453720E-1,1.250470172E-1
5.313754740E1,1.027968526E-2,1.162818447E-2,1.929283142E-3,1.563997239E-2
5.314227708E1,7.706284523E-4,-3.350321576E-2,-1.975173950E-1,2.003401624E-1
5.314700677E1,-4.167109728E-3,-4.273172095E-2,2.492904663E-2,4.964697519E-2
5.315173646E1,5.309125781E-2,-2.585387416E-2,-1.201086044E-1,1.338401335E-1
5.315646615E1,-1.140832901E-2,-6.657114252E-3,-6.687831879E-2,6.817020364E-2
5.316119578E1,3.841781616E-2,5.285693333E-3,5.239009857E-2,6.518120573E-2
5.316592547E1,2.878844738E-2,2.424988523E-2,-1.215362549E-2,3.955429495E-2
5.317065516E1,-3.567929566E-2,-2.024296671E-3,1.422700882E-1,1.466897676E-1
5.317538484E1,-2.346640825E-2,-6.767598912E-3,7.698154449E-2,8.076280644E-2
5.318011453E1,1.244327426E-2,-2.091255412E-2,-7.085990906E-2,7.492193741E-2
5.318484422E1,-5.426268280E-2,-1.128127053E-2,2.051343918E-1,2.124895868E-1
5.318957386E1,4.131436348E-2,1.010971516E-2,-5.535984039E-2,6.981256978E-2
5.319430354E1,-1.607844234E-2,2.422923408E-2,9.230041504E-2,9.677261342E-2
5.319903323E1,3.621786833E-2,1.214317791E-2,8.440971375E-2,9.265090680E-2
5.320376292E1,-4.313915968E-3,1.197084785E-2,1.335611343E-1,1.341658961E-1
5.320849260E1,5.206733942E-3,-1.666134782E-2,5.172634125E-2,5.459235266E-2
5.321322229E1,1.696515083E-2,-1.410480402E-2,-1.280403137E-2,2.550892116E-2
5.321795193E1,-2.181380987E-3,-1.159805059E-2,-6.492900848E-2,6.599279766E-2
5.322268162E1,7.150620222E-3,4.077263549E-2,6.841659546E-3,4.195649508E-2
5.322741130E1,-4.791915417E-3,5.692686886E-2,1.349906921E-1,1.465814375E-1
5.323214099E1,4.280427098E-2,7.308811694E-2,1.990509033E-2,8.700741965E-2
5.323687068E1,9.930112958E-2,4.637925699E-2,1.004638672E-1,1.486766237E-1
5.324160037E1,9.631532431E-2,4.592313245E-2,5.451202393E-2,1.198212692E-1
5.324633000E1,4.572921991E-2,-8.936721832E-3,-1.026382446E-1,1.127192788E-1
5.325105969E1,-4.663527012E-3,-1.834223047E-2,4.066944122E-2,4.485743363E-2
5.325578938E1,1.221033931E-2,-1.108036190E-2,-9.737586975E-2,9.876197049E-2
5.326051906E1,-2.354423702E-2,5.647614598E-3,-1.346778870E-2,2.770573911E-2
5.326524875E1,2.409422398E-2,1.746018976E-2,8.398628235E-2,8.910154588E-2
5.326997844E1,3.595152497E-2,3.151844069E-2,-6.391716003E-2,7.982059633E-2
5.327470807E1,5.689340830E-2,4.322702438E-2,5.770015717E-2,9.184086063E-2
5.327943776E1,-1.945170760E-2,1.905725151E-2,8.570766449E-2,8.992970319E-2
5.328416745E1,-1.946389675E-4,9.475436062E-3,-2.141523361E-1,2.143619482E-1
5.328889714E1,-5.984383821E-2,-4.858739674E-3,7.966041565E-2,9.975306584E-2
5.329362682E1,-2.122847736E-2,-2.385179698E-2,-1.441774368E-1,1.476708833E-1
5.329835651E1,-1.640075445E-2,-6.961200386E-3,-6.225204468E-2,6.475152604E-2
5.330308615E1,-1.879292727E-2,1.911666989E-2,1.661911011E-1,1.683392505E-1
5.330781583E1,8.375343680E-2,4.734826088E-2,-1.367187500E-1,1.671780864E-1
5.331254552E1,3.541773558E-2,2.323036641E-2,1.874446869E-2,4.631868978E-2
5.331727521E1,4.231837392E-2,-3.090726212E-3,-8.825016022E-2,9.792082586E-2
5.332200490E1,3.497353196E-2,-2.910703421E-2,-2.086000443E-1,2.135049082E-1
5.332673458E1,-3.544390202E-3,-9.796183556E-3,-3.032684326E-4,1.042208645E-2
5.333146422E1,5.834314227E-2,4.519242793E-3,-9.764480591E-2,1.138369620E-1
5.333619391E1,5.642265081E-3,3.773470223E-2,-1.611137390E-2,4.141641313E-2
5.334092359E1,3.155666590E-2,6.349319220E-2,1.003608704E-1,1.228800753E-1
5.334565328E1,1.958170533E-2,4.395902157E-2,-5.005168915E-2,6.943349586E-2
5.335038297E1,-9.225487709E-3,1.520260051E-2,2.396869659E-2,2.984505155E-2
5.335511260E1,-6.616875529E-2,-1.345421001E-2,9.261989594E-2,1.146200902E-1
5.335984229E1,-2.984631062E-2,-1.804608852E-2,-1.265783310E-1,1.312956109E-1
5.336457198E1,-3.218315542E-2,-3.927490860E-2,1.237668991E-1,1.337778728E-1
5.336930167E1,6.230145693E-3,-3.404224291E-3,-3.158760071E-2,3.237560775E-2
5.337403136E1,-2.944591641E-2,4.649629816E-2,2.090644836E-2,5.887314600E-2
5.337876104E1,-1.751267910E-2,4.609617591E-2,1.180772781E-1,1.279601304E-1
5.338349068E1,-5.602836609E-4,3.142524511E-2,-3.248214722E-2,4.519900259E-2
5.338822036E1,-2.676868439E-2,-6.864126772E-3,4.851245880E-2,5.583132955E-2
5.339295005E1,-3.613957763E-2,-2.343938872E-2,-3.973293304E-2,5.860187696E-2
5.339767974E1,-9.048432112E-2,-2.325670794E-2,-5.127143860E-2,1.065694480E-1
5.340240943E1,-5.189843476E-2,3.040850163E-3,4.175186157E-2,6.667767426E-2
5.340713912E1,-1.620978117E-3,5.377784371E-3,3.417015076E-3,6.574505824E-3
5.341186875E1,-1.591205597E-3,4.090560228E-2,3.900146484E-2,5.654126363E-2
5.341659844E1,5.304372311E-2,2.153196558E-2,-3.254795074E-2,6.585310320E-2
5.342132813E1,5.507749319E-2,1.899575442E-2,-6.314468384E-2,8.591635490E-2
5.342605781E1,2.851930261E-2,-2.857271954E-2,-1.290941238E-1,1.352591725E-1
5.343078750E1,-5.245150626E-2,-9.353302419E-3,-8.765888214E-2,1.025803314E-1
5.343551719E1,-5.914896727E-2,2.640448511E-3,-1.177921295E-1,1.318353446E-1
5.344024682E1,-4.917180538E-2,-2.825580165E-2,2.089023590E-2,6.043722965E-2
5.344497651E1,2.962955832E-2,-1.144086942E-2,-1.489734650E-2,3.508183508E-2
5.344970620E1,-8.530557156E-3,-6.636798382E-3,4.218101501E-3,1.160214973E-2
5.345443589E1,4.141405225E-2,-2.078209072E-2,-2.193355560E-2,5.126499663E-2
5.345916557E1,-3.483062983E-2,-6.375115365E-3,2.335548401E-2,4.241807991E-2
5.346389526E1,-8.678385615E-2,-3.004610166E-2,-8.842468262E-2,1.274877657E-1
5.346862490E1,-4.579764605E-2,-7.013963908E-2,-4.020214081E-2,9.291504442E-2
5.347335458E1,-2.875246108E-2,-6.727595627E-2,4.322814941E-2,8.497900454E-2
5.347808427E1,-2.377668023E-2,-4.304264486E-2,-2.598190308E-2,5.561527746E-2
5.348281396E1,-4.739969969E-3,-2.844940498E-2,1.404294968E-1,1.433606624E-1
5.348754365E1,5.718612671E-2,-1.166287065E-2,2.766990662E-2,6.459024208E-2
5.349227333E1,5.194914341E-2,-1.864305884E-2,-2.716636658E-2,6.151657189E-2
5.349700297E1,-1.265498996E-2,-1.374973916E-2,8.227252960E-2,8.436808179E-2
5.350173266E1,1.358243823E-2,-3.255480155E-2,-1.582031250E-1,1.620880208E-1
5.350646234E1,-9.584128857E-4,-4.883056134E-2,8.765697479E-2,1.003448429E-1
5.351119203E1,3.238937259E-2,-2.005961537E-2,2.032585144E-1,2.067981705E-1
5.351592172E1,1.035311818E-1,1.813822240E-2,-1.070804596E-1,1.500464113E-1
5.352065136E1,5.088359118E-3,1.800444350E-2,2.689342499E-1,2.695842765E-1
5.352538104E1,5.520439148E-2,1.317811385E-2,-3.720664978E-2,6.786399864E-2
5.353011073E1,7.220983505E-3,-2.004081383E-2,1.506624222E-1,1.521609092E-1
5.353484042E1,-6.175850332E-2,-2.700890228E-2,1.660280228E-1,1.791895585E-1
5.353957010E1,3.388091922E-2,-5.033856630E-2,-2.033529282E-1,2.122128680E-1
5.354429979E1,-6.632703543E-2,-5.236283690E-2,3.159103394E-1,3.270175604E-1
5.354902948E1,7.689058781E-2,-3.532164171E-2,-7.846260071E-2,1.153956697E-1
5.355375912E1,7.372131944E-2,-4.062859342E-3,-6.580352783E-3,7.412584440E-2
5.355848880E1,4.159152508E-3,1.486606710E-2,1.905317307E-1,1.911560590E-1
5.356321849E1,4.244080186E-2,-4.264431074E-3,-8.884048462E-2,9.854967652E-2
5.356794818E1,-5.543583632E-2,-4.217171669E-2,2.134218216E-1,2.245004667E-1
5.357267786E1,1.154738665E-2,-3.471205384E-2,-1.041193008E-1,1.103589490E-1
5.357740755E1,-3.601539135E-2,-5.571730435E-2,-7.238960266E-2,9.819257096E-2
5.358213719E1,-2.880436182E-2,6.462972611E-3,8.728790283E-2,9.214466482E-2
5.358686688E1,4.510766268E-2,3.728887439E-2,-1.078128815E-2,5.950964258E-2
5.359159656E1,1.868954301E-2,6.539826840E-2,6.053161621E-2,9.105113447E-2
5.359632625E1,1.040481627E-1,6.014852971E-2,-1.227836609E-1,1.718129598E-1
5.360105594E1,4.867747426E-2,4.069921747E-2,-9.802150726E-2,1.167653146E-1
5.360578557E1,3.166922927E-2,-1.894932613E-2,-1.969194412E-1,2.003479058E-1
5.361051526E1,-2.796033025E-2,-1.643070392E-2,-1.216802597E-1,1.259278909E-1
5.361524495E1,-8.941009641E-2,1.212482341E-2,-6.368827820E-2,1.104417198E-1
5.361997464E1,3.829360008E-3,2.874329872E-2,-1.272573471E-1,1.305192461E-1
5.362470432E1,-2.004164457E-2,6.647904217E-2,1.563291550E-1,1.710553573E-1
5.362943401E1,5.857411027E-2,1.376657560E-2,-1.346225739E-1,1.474573918E-1
5.363416365E1,-2.519197762E-2,2.084629610E-2,7.780265808E-2,8.439465269E-2
5.363889333E1,1.067501307E-2,6.444286555E-3,-7.716560364E-2,7.816658569E-2
5.364362302E1,5.825817585E-3,1.364197209E-2,-1.596183777E-1,1.603061760E-1
5.364835271E1,-5.845086277E-2,-2.206654474E-2,-2.295780182E-2,6.656197427E-2
5.365308240E1,-3.412061930E-2,1.849523187E-2,-1.414766312E-1,1.467035358E-1
5.365781203E1,-2.452261746E-2,-1.007514074E-2,4.529953003E-3,2.689586775E-2
5.366254172E1,-2.962976694E-3,5.878951773E-2,8.996295929E-2,1.075096306E-1
5.366727141E1,1.968681812E-3,3.457473218E-2,-5.799007416E-2,6.754358974E-2
5.367200109E1,4.200428724E-3,2.961184457E-2,-2.897262573E-3,3.004827900E-2
5.367673078E1,1.602417231E-2,1.748169214E-2,-3.136253357E-2,3.931910693E-2
5.368146047E1,4.911676049E-2,-8.707642555E-3,-9.520339966E-2,1.074800749E-1
5.368619016E1,5.789995193E-3,3.223013133E-3,1.240158081E-1,1.241927233E-1
5.369091979E1,2.964195609E-2,3.161634877E-2,6.644248962E-3,4.384501243E-2
5.369564948E1,2.457791567E-2,4.566895589E-2,3.270626068E-2,6.131416605E-2
5.370037917E1,4.332593083E-2,5.479923636E-2,8.229255676E-2,1.079451596E-1
5.370510886E1,3.591606021E-2,1.639893278E-2,-3.947639465E-2,5.583255423E-2
5.370983854E1,9.346932173E-3,-3.106408194E-2,1.071357727E-2,3.416318290E-2
5.371456823E1,1.160284877E-2,-1.894868910E-2,1.537322998E-2,2.701879195E-2
5.371929786E1,-2.750635147E-3,-2.824387327E-2,-8.684253693E-2,9.136141741E-2
5.372402755E1,-1.003268361E-2,1.471115276E-2,6.108283997E-2,6.362535732E-2
5.372875724E1,3.520500660E-2,2.398395538E-2,4.395484924E-2,6.120989607E-2
5.373348693E1,1.593524218E-2,6.175466627E-2,1.747322083E-2,6.612778686E-2
5.373821662E1,-4.831136763E-2,4.449289665E-2,1.882667542E-1,1.993940240E-1
5.374294625E1,-9.763270617E-3,1.564582065E-2,-9.108257294E-2,9.293087888E-2
5.374767594E1,-5.016806722E-2,-3.670234233E-2,3.313636780E-2,7.044086720E-2
5.375240563E1,-3.551691771E-2,-4.825297371E-2,-6.447982788E-2,8.801959508E-2
5.375713531E1,-4.721771181E-2,-5.252561718E-2,-7.818412781E-2,1.053622827E-1
5.376186500E1,-1.139497757E-2,-2.360999957E-2,-3.929138184E-3,2.650878572E-2
5.376659469E1,2.678820491E-2,5.248989165E-2,-6.087970734E-2,8.472977878E-2
5.377132438E1,5.157053471E-3,3.067327663E-2,-1.763725281E-2,3.575636708E-2
5.377605401E1,6.442722678E-2,1.144029200E-2,-3.648281097E-2,7.491824430E-2
5.378078370E1,-2.455532551E-3,-1.243764162E-2,-5.517482758E-2,5.661259725E-2
5.378551339E1,3.794190288E-2,-3.837687522E-2,-1.734237671E-1,1.816264726E-1
5.379024307E1,-6.210058928E-2,-2.390943468E-2,1.081714630E-1,1.270008255E-1
5.379497276E1,-5.670440197E-2,-1.417010091E-2,-8.504009247E-2,1.031891384E-1
5.379970240E1,-1.365143061E-2,2.648346126E-4,8.898448944E-2,9.002594657E-2
5.380443208E1,-1.111865044E-2,2.538729459E-3,1.286029816E-1,1.291076930E-1
5.380916177E1,7.451659441E-2,-1.394252293E-2,-1.360025406E-1,1.557042319E-1
5.381389146E1,-3.552645445E-2,-2.093296126E-2,2.212591171E-1,2.250686889E-1
5.381862115E1,6.472823024E-2,-2.546408772E-2,-1.557073593E-1,1.705372255E-1
5.382335083E1,-4.989618063E-2,-5.366891250E-2,4.502201080E-2,8.600559556E-2
5.382808047E1,-6.379424036E-2,-3.192392364E-2,1.538591385E-1,1.695920886E-1
5.383281016E1,-2.274332941E-2,-3.639036417E-2,-8.009338379E-2,9.086510751E-2
5.383753984E1,-7.030527294E-2,-2.665777132E-2,3.692941666E-1,3.768708660E-1
5.384226953E1,3.018212318E-2,-1.228882559E-2,1.335458755E-1,1.374644560E-1
5.384699922E1,2.762988210E-2,1.159937307E-2,-2.894401550E-3,3.010537163E-2
5.385172891E1,1.763466001E-2,1.389268041E-2,1.633272171E-1,1.648628753E-1
5.385645854E1,2.951738238E-2,-1.941762492E-2,-2.559566498E-2,4.362863837E-2
5.386118823E1,-7.294300199E-2,-4.965830594E-3,4.347133636E-2,8.505937983E-2
5.386591792E1,-1.553857327E-2,1.408456266E-2,6.210708618E-2,6.555236318E-2
5.387064760E1,3.226131201E-2,-5.096402019E-3,6.158447266E-2,6.970948887E-2
5.387537729E1,7.706099749E-2,6.830297410E-3,8.006477356E-2,1.113347127E-1
5.388010693E1,4.562839866E-2,4.002650455E-2,2.479076385E-2,6.556411978E-2
5.388483662E1,-1.637759805E-2,1.842536032E-2,-1.392345428E-1,1.414000620E-1
5.388956630E1,-6.625261903E-2,-1.961404085E-2,4.236602783E-2,8.104937039E-2
5.389429599E1,-9.649084508E-2,-3.857194632E-2,1.227321625E-1,1.608149929E-1
5.389902568E1,-3.874756396E-2,-1.203513145E-2,-1.180791855E-1,1.248555651E-1
5.390375536E1,-4.578714073E-2,2.326659858E-3,1.298227310E-1,1.376801260E-1
5.390848500E1,4.499951005E-2,2.600682527E-2,-5.882167816E-2,7.849395319E-2
5.391321469E1,2.084261179E-2,2.345949784E-2,-2.271842957E-2,3.874131576E-2
5.391794438E1,-2.688300610E-2,8.977193385E-3,-2.727603912E-2,3.933533180E-2
5.392267406E1,-2.655690908E-2,-2.429291978E-2,-2.312278748E-1,2.340122763E-1
5.392740375E1,-2.414439619E-2,-4.541349411E-2,-1.200866699E-1,1.306374587E-1
5.393213344E1,-4.300540686E-2,-3.320544213E-2,-7.634925842E-2,9.370846103E-2
5.393686307E1,1.434904337E-2,-3.048256971E-2,-2.798910141E-1,2.819114433E-1
5.394159276E1,1.161551476E-2,2.204700373E-2,3.820896149E-2,4.561705048E-2
5.394632245E1,3.301635385E-2,7.162231952E-2,-5.470275879E-2,9.598035264E-2
5.395105214E1,5.887335539E-2,7.819141448E-2,-1.824522018E-1,2.070477607E-1
5.395578182E1,5.968660116E-3,4.197189957E-2,-9.988784790E-3,4.355503505E-2
5.396051151E1,7.252553105E-2,8.455257863E-3,-2.164602280E-1,2.284435911E-1
5.396524115E1,1.490110159E-2,3.680780530E-3,-1.997470856E-2,2.519087049E-2
5.396997083E1,2.428996563E-2,1.348700374E-3,-1.266469955E-1,1.289623313E-1
5.397470052E1,1.932740211E-2,-1.515348628E-2,-1.659517288E-1,1.677592111E-1
5.397943021E1,-1.891747117E-2,1.579184085E-3,4.435825348E-2,4.824955119E-2
5.398415990E1,2.170240879E-2,1.342489570E-2,-7.234668732E-2,7.671548434E-2
5.398888953E1,1.433005929E-2,1.092701405E-2,3.746795654E-2,4.157641162E-2
5.399361922E1,-1.898249984E-2,-5.796507001E-3,-1.982402802E-2,2.805221703E-2
5.399834891E1,-2.349947393E-2,-1.517051086E-2,-5.764675140E-2,6.407431328E-2
5.400307859E1,-3.292624652E-2,-1.737241447E-2,7.816314697E-2,8.657607082E-2
5.400780828E1,-1.836210489E-2,3.021421283E-2,6.801414490E-2,7.665500283E-2
5.401253797E1,-5.383335054E-2,3.466962650E-2,5.557727814E-2,8.478706551E-2
5.401726766E1,2.964138985E-2,1.540412009E-2,1.073465347E-1,1.124240963E-1
5.402199729E1,1.287716627E-2,1.051481068E-2,7.796001434E-2,7.971290041E-2
